,media_name_normalized,count,median_char_len,median_word_count,date_min,date_max,date_span_days,percentage,percentage_cum_sum
321,www.lanacion.cl/mujer,11,3919.0,627.0,2019-04-29 18:21:00.000,2026-05-14 12:03:47.000,2571,0.007857367353352953,99.72070630589458
327,www.larazon.cl/,11,2982.0,465.0,2024-12-13 00:00:00.000,2026-05-20 00:00:00.000,523,0.007857367353352953,99.72856367324793
134,new.diariolaprensa.cl/,11,2586.0,406.0,2023-05-19 00:00:00.000,2026-05-18 20:00:01.000,1095,0.007857367353352953,99.73642104060129
194,www.aricaldia.cl/category/portada,11,2893.0,464.0,2024-12-07 02:19:43.000,2026-04-01 05:22:49.000,480,0.007857367353352953,99.74427840795464
205,www.atacamaenlinea.cl/category/vallenar,11,3496.0,540.0,2026-05-08 00:00:00.000,2026-05-18 00:00:00.000,10,0.007857367353352953,99.75213577530799
179,www.24horas.cl/envivo,11,3084.0,472.0,2025-08-11 11:56:00.000,2026-02-21 21:45:00.000,194,0.007857367353352953,99.75999314266134
209,www.atentos.cl/category/ciencia,10,2407.5,405.5,2024-12-13 19:34:17.000,2026-04-27 18:06:00.000,499,0.007143061230320867,99.76713620389167
217,www.chanarcillo.cl/comments/feed/,10,4004.5,632.5,2024-12-21 07:34:16.000,2026-05-20 11:10:39.000,515,0.007143061230320867,99.77427926512199
252,www.diariopaillaco.cl,10,3574.0,550.5,2023-05-19 00:00:00.000,2026-05-09 10:00:01.000,1086,0.007143061230320867,99.78142232635231
89,ensenachile.cl/feed/,10,2623.0,406.5,2025-12-16 12:50:17.000,2026-05-08 11:00:00.000,142,0.007143061230320867,99.78856538758264
66,elmagallanico.com/,10,3519.5,531.0,2024-12-26 20:00:39.000,2024-12-28 13:00:53.000,1,0.007143061230320867,99.79570844881296
80,elsoldeiquique.cl/altasuciedad,9,2314.0,386.0,2021-10-01 20:14:33.000,2026-05-18 22:15:00.000,1690,0.006428755107288779,99.80213720392025
241,www.diarioelcentro.cl/,9,3716.0,545.0,2024-12-07 19:39:00.000,2026-05-07 12:40:00.000,515,0.006428755107288779,99.80856595902755
210,www.atentos.cl/category/futbol,9,4225.0,645.0,2021-07-06 15:00:00.000,2025-10-21 16:14:55.000,1568,0.006428755107288779,99.81499471413484
34,diarioelmarino.cl/,8,2817.0,453.0,2023-06-07 00:00:00.000,2026-04-29 18:15:01.000,1057,0.005714448984256693,99.82070916311909
354,www.ovallehoy.cl,8,2733.5,417.0,2024-12-28 21:35:51.000,2026-05-20 09:23:34.000,507,0.005714448984256693,99.82642361210334
285,www.elperiodista.cl/category/agenda,8,9505.0,1548.5,2018-12-23 23:39:39.000,2024-12-30 02:09:58.000,2198,0.005714448984256693,99.83213806108759
233,www.diariochiloe.cl,8,3169.0,510.0,2024-12-13 15:33:00.000,2024-12-26 13:45:00.000,12,0.005714448984256693,99.83785251007184
151,radio.ucentral.cl/feed/,7,2882.0,443.0,2026-04-13 17:33:23.000,2026-05-13 09:58:16.000,29,0.005000142861224606,99.84285265293306
111,lafontana.cl/agro,7,2636.0,388.0,2024-12-18 00:00:00.000,2026-05-18 00:00:00.000,516,0.005000142861224606,99.84785279579428
293,www.elrancaguino.cl/deportes,7,3374.0,524.0,2024-12-18 00:00:00.000,2026-04-29 00:00:00.000,497,0.005000142861224606,99.8528529386555
189,www.angelino.cl/feed/,7,3054.0,465.0,2024-12-03 00:00:00.000,2024-12-28 00:00:00.000,25,0.005000142861224606,99.85785308151672
120,laregionhoy.cl/category/cine,7,2602.0,416.0,2022-09-16 00:00:00.000,2026-05-05 00:00:00.000,1327,0.005000142861224606,99.86285322437794
98,horadenoticias.cl/feed,7,2235.0,342.0,2024-12-12 16:00:17.000,2026-05-18 14:00:52.000,521,0.005000142861224606,99.86785336723916
119,laregionhoy.cl/,6,5309.0,864.5,2023-08-07 00:00:00.000,2024-05-06 00:00:00.000,273,0.00428583673819252,99.87213920397735
238,www.diariodeosorno.cl,6,3064.0,484.0,2023-08-07 00:00:00.000,2024-10-10 00:00:00.000,430,0.00428583673819252,99.87642504071555
116,lakalle.cl/videos,6,3511.5,557.0,2024-07-11 17:12:00.000,2024-07-17 17:52:00.000,6,0.00428583673819252,99.88071087745374
11,atacamanoticias.cl/mujer,6,2877.0,466.5,2026-05-10 00:00:00.000,2026-05-18 00:00:00.000,8,0.00428583673819252,99.88499671419193
51,elcachapoal.cl/category/cultura,6,3099.5,484.0,2025-04-21 00:00:00.000,2025-04-25 00:00:00.000,4,0.00428583673819252,99.88928255093012
263,www.elcoquimbano.cl/category/deportes,6,3644.5,566.0,2021-08-16 00:00:00.000,2026-02-03 00:00:00.000,1632,0.00428583673819252,99.89356838766831
351,www.observador.cl/category/mirada-universitaria,5,3088.0,496.0,2024-12-23 16:30:27.000,2026-05-10 23:10:23.000,503,0.0035715306151604333,99.89713991828347
40,diariolaquinta.cl/category/deportes,5,5962.0,951.0,2024-12-26 14:29:22.000,2024-12-29 23:48:05.000,3,0.0035715306151604333,99.90071144889863
94,hdn.cl/contacto,5,3500.0,543.0,2024-12-13 00:00:00.000,2024-12-17 00:00:00.000,4,0.0035715306151604333,99.9042829795138
150,radio.ucentral.cl/contacto,5,3229.0,494.0,2018-07-23 13:43:50.000,2026-04-28 15:35:22.000,2836,0.0035715306151604333,99.90785451012896
225,www.clave9.cl/,5,2866.0,472.0,2024-12-16 00:00:00.000,2024-12-28 00:00:00.000,12,0.0035715306151604333,99.91142604074412
169,seguro.adnradio.cl,5,2286.0,397.0,2022-12-30 00:00:00.000,2023-10-04 00:00:00.000,278,0.0035715306151604333,99.91499757135928
15,cindependencia.cl/feed/,5,2895.0,450.0,2024-03-19 15:56:04.000,2026-01-28 00:48:58.000,679,0.0035715306151604333,99.91856910197444
4,araucaniadiario.cl/historial,5,3045.0,455.0,2024-12-13 18:51:45.000,2024-12-23 03:13:33.000,9,0.0035715306151604333,99.9221406325896
286,www.elperiodista.cl/comments/feed/,5,2818.0,438.0,2019-06-12 22:07:09.000,2021-05-25 13:48:32.000,712,0.0035715306151604333,99.92571216320476
50,elcachapoal.cl/,5,2539.0,391.0,2025-03-11 00:00:00.000,2025-03-20 00:00:00.000,9,0.0035715306151604333,99.92928369381993
237,www.diarioconcepcion.cl/,5,100000.0,12969.0,2024-01-07 00:00:00.000,2024-06-17 00:00:00.000,162,0.0035715306151604333,99.93285522443509
87,eltrabajo.cl/portal/feed/,4,2180.0,359.0,2016-04-13 08:52:09.000,2024-05-27 22:00:54.000,2966,0.0028572244921283465,99.93571244892722
44,doctorados.uc.cl,4,2874.0,449.0,2024-01-02 12:25:04.000,2024-12-23 12:46:42.000,356,0.0028572244921283465,99.93856967341935
115,lakalle.cl/,4,3586.0,555.5,2024-07-14 19:34:00.000,2024-07-17 16:08:00.000,2,0.0028572244921283465,99.94142689791148
123,laserenaonline.cl/,4,2985.0,446.5,2026-05-18 00:00:00.000,2026-05-18 00:00:00.000,0,0.0028572244921283465,99.94428412240362
248,www.diarioestrategia.cl/automotriz.php,4,3460.5,530.0,2021-05-14 12:53:02.000,2026-05-11 02:15:51.000,1822,0.0028572244921283465,99.94714134689575
290,www.elrancaguino.cl/,4,2212.0,388.5,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0.0028572244921283465,99.94999857138788
196,www.aricaldia.cl/quienes-somos,4,3000.5,446.5,2026-04-25 04:26:25.000,2026-05-01 06:58:39.000,6,0.0028572244921283465,99.95285579588001
109,ladiscusion.cl/category/polideportivo,3,2400.0,403.0,2024-11-15 00:00:00.000,2024-12-14 11:33:36.000,29,0.00214291836909626,99.95499871424911
156,radio.uchile.cl/universidad_radio,3,2313.0,340.0,2025-04-04 00:00:00.000,2025-10-30 00:00:00.000,209,0.00214291836909626,99.95714163261822
166,sabes.cl/category/salud,3,2671.0,452.0,2026-04-30 00:00:00.000,2026-05-04 00:00:00.000,4,0.00214291836909626,99.95928455098732
320,www.lanacion.cl/,3,8063.0,1367.0,2023-08-01 13:00:00.000,2023-10-02 11:50:00.000,61,0.00214291836909626,99.96142746935642
35,diarioelmarino.cl/feed/,3,3037.0,464.0,2026-05-19 11:01:00.000,2026-05-19 12:17:00.000,0,0.00214291836909626,99.96357038772553
282,www.elovallino.cl/,3,2404.0,392.0,2018-07-18 00:38:46.000,2018-07-29 23:15:43.000,11,0.00214291836909626,99.96571330609463
235,www.diariochiloe.cl/registro,3,2110.0,321.0,2026-05-19 00:01:10.000,2026-05-19 00:50:22.000,0,0.00214291836909626,99.96785622446373
86,eltrabajo.cl/portal/,3,2337.0,390.0,2024-01-04 23:20:29.000,2024-01-04 23:30:54.000,0,0.00214291836909626,99.96999914283283
317,www.laizquierdadiario.cl/Seccion-Sociedad,3,35551.0,5550.0,2007-12-12 23:54:03.000,2025-12-22 13:58:13.000,6584,0.00214291836909626,99.97214206120194
23,dfmas.df.cl,3,5628.0,911.0,2024-12-18 11:52:27.000,2024-12-18 19:24:47.000,0,0.00214291836909626,99.97428497957104
367,www.radioagricultura.cl/mineria-sin-censura,2,2079.5,327.5,2024-12-18 23:26:21.000,2024-12-29 22:24:43.000,10,0.0014286122460641733,99.9757135918171
103,interferencia.cl/avisos-legales,2,4879.5,784.0,2025-04-23 16:16:51.000,2025-05-06 06:00:00.000,12,0.0014286122460641733,99.97714220406316
346,www.noticiasdellago.cl/nosotros,2,3570.5,547.5,2024-12-24 14:35:06.000,2024-12-24 21:43:31.000,0,0.0014286122460641733,99.97857081630922
234,www.diariochiloe.cl/enlace,2,2354.0,360.5,2026-05-10 00:00:00.000,2026-05-17 00:00:00.000,7,0.0014286122460641733,99.97999942855527
271,www.elinformador.cl/contacto,2,23114.0,3616.0,2026-04-15 00:00:00.000,2026-04-22 00:00:00.000,7,0.0014286122460641733,99.98142804080133
298,www.elserenense.cl/contacto,2,2298.5,357.5,2025-06-24 00:00:00.000,2025-08-20 00:00:00.000,57,0.0014286122460641733,99.98285665304739
136,opinionsur.cl/category/puerto-natales,2,3060.5,459.0,2024-11-25 00:00:00.000,2024-12-13 00:00:00.000,18,0.0014286122460641733,99.98428526529345
104,interferencia.cl/secreto-a-voces,2,11356.5,1894.0,2021-04-05 00:00:00.000,2026-04-26 00:00:00.000,1847,0.0014286122460641733,99.98571387753951
96,hdn.cl/quienes-somos,2,2161.0,344.5,2018-03-01 00:00:00.000,2018-10-06 00:00:00.000,219,0.0014286122460641733,99.98714248978557
288,www.elperiodista.cl/feed/,2,4468.0,731.0,2023-01-03 14:16:49.000,2025-02-28 11:21:43.000,786,0.0014286122460641733,99.98857110203163
186,www.alairelibre.cl/la-roja,1,3929.0,671.0,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,0.0007143061230320866,99.98928540815466
144,portalinnova.cl/,1,4620.0,677.0,2024-12-17 12:41:24.000,2024-12-17 12:41:24.000,0,0.0007143061230320866,99.98999971427769
201,www.atacamaenlinea.cl/category/diego-de-almagro,1,2830.0,414.0,2026-04-12 11:35:04.000,2026-04-12 11:35:04.000,0,0.0007143061230320866,99.99071402040072
364,www.prensaciudadana.cl/somos,1,3432.0,514.0,2026-05-11 00:00:00.000,2026-05-11 00:00:00.000,0,0.0007143061230320866,99.99142832652375
240,www.diariodevaldivia.cl,1,2736.0,426.0,2024-06-08 00:00:00.000,2024-06-08 00:00:00.000,0,0.0007143061230320866,99.99214263264678
77,elsiglo.cl/suscripcion,1,11759.0,1908.0,2026-04-28 12:57:24.000,2026-04-28 12:57:24.000,0,0.0007143061230320866,99.9928569387698
71,elreporterodeiquique.com/category/cartas,1,2328.0,354.0,2024-12-14 03:02:00.000,2024-12-14 03:02:00.000,0,0.0007143061230320866,99.99357124489283
95,hdn.cl/feed/,1,4253.0,652.0,2026-05-09 00:00:00.000,2026-05-09 00:00:00.000,0,0.0007143061230320866,99.99428555101586
287,www.elperiodista.cl/eptv,1,3725.0,571.0,2024-12-23 03:01:37.000,2024-12-23 03:01:37.000,0,0.0007143061230320866,99.9949998571389
37,diarioelranco.cl/category/cronicas,1,2426.0,361.0,2026-05-05 19:00:01.000,2026-05-05 19:00:01.000,0,0.0007143061230320866,99.99571416326192
30,diariocurico.cl/legales,1,3859.0,581.0,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0.0007143061230320866,99.99642846938495
334,www.linaresenlinea.cl/,1,11602.0,1789.0,2026-05-17 00:00:00.000,2026-05-17 00:00:00.000,0,0.0007143061230320866,99.99714277550798
350,www.noticiaslosrios.cl/tv,1,3249.0,473.0,2024-12-13 00:00:00.000,2024-12-13 00:00:00.000,0,0.0007143061230320866,99.99785708163101
348,www.noticiaslosrios.cl/,1,4608.0,673.0,2016-04-14 13:09:57.000,2016-04-14 13:09:57.000,0,0.0007143061230320866,99.99857138775404
344,www.noticiasdellago.cl/,1,3098.0,465.0,2024-12-08 01:09:22.000,2024-12-08 01:09:22.000,0,0.0007143061230320866,99.99928569387707
0,aconcaguadigital.cl/2602-2,1,2485.0,415.0,2018-11-11 09:08:45.000,2018-11-11 09:08:45.000,0,0.0007143061230320866,100.0000000000001
